Site,Slot,Loop,Pattern Name,Linear ADDR,ROW,BANK,COL,EXP Value,RD Value,Re-read value1,Re-read value2,Re-read value3,XOR Val1
15,7,3,randomblk,0x40000238,0x470,0,0x0,BD76C32045EAB46C,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,BDF6C3A045EAB4EC,80008000000080
15,7,3,randomblk,0x40000240,0x480,0,0x0,C74DDB9AA39E063F,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,C7CDDB9AA39E06BF,80000000000080
15,7,3,randomblk,0x40000248,0x490,0,0x0,FBE88F32B107A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,FBE88FB2B187A5F3,8000800000
15,7,3,randomblk,0x40000250,0x4A0,0,0x0,ABDB2EB00F2C02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,ABDB2EB00FAC02CF,800000
15,7,3,randomblk,0x40000258,0x4B0,0,0x0,FA44230033B8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,FA442B003BB8BD5,8000800000
15,7,3,randomblk,0x40000260,0x4C0,0,0x0,7BA2356C3E38CC55,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,7BA235EC3EB8CCD5,8000800080
15,7,3,randomblk,0x40000268,0x4D0,0,0x0,9CFA29B322180E0C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,9CFA29B322980E8C,800080
15,7,3,randomblk,0x40000270,0x4E0,0,0x0,E04803D6A11263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,E0C803D6A19263E0,80000000800000
15,7,3,randomblk,0x40000278,0x4F0,0,0x0,E6665A5D5416BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,E6E65ADD5496BFB7,80008000800000
15,7,3,randomblk,0x40000280,0x500,0,0x0,42021,800080008420A1,800080008420A1,800080008420A1,800080008420A1,80008000800080
15,7,3,randomblk,0x40000288,0x510,0,0x0,1004080601,80009004880681,80009004880681,80009004880681,80009004880681,80008000800080
